Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;14;male;3;Halb-Coop;0.00;2.29;2.29;True;+1;False
1;14;male;3;Halb-Coop;2.29;5.94;3.65;True;+1;False
2;14;male;3;Halb-Coop;5.94;7.37;1.43;False;+1;False
3;14;male;3;Halb-Coop;7.37;8.64;1.27;False;+1;False
4;14;male;3;Halb-Coop;8.64;10.19;1.55;False;+1;False
5;14;male;3;Halb-Coop;10.19;13.14;2.96;False;+1;False
6;14;male;3;Halb-Coop;13.14;14.78;1.63;False;+1;False
7;14;male;3;Halb-Coop;14.78;16.90;2.13;False;+1;False
8;14;male;3;Halb-Coop;16.90;18.28;1.37;False;+1;False
9;14;male;3;Halb-Coop;18.28;19.63;1.35;False;+1;False
10;14;male;3;Halb-Coop;19.63;21.19;1.56;False;+1;False
11;14;male;3;Halb-Coop;21.19;22.46;1.27;False;+1;False
12;14;male;3;Halb-Coop;22.46;23.66;1.20;False;+1;False
13;14;male;3;Halb-Coop;23.66;25.22;1.56;False;+1;False
14;14;male;3;Halb-Coop;25.22;26.71;1.49;False;+1;False
15;14;male;3;Halb-Coop;26.71;28.68;1.97;False;+1;False
16;14;male;3;Halb-Coop;28.68;30.13;1.45;False;+1;False
17;14;male;3;Halb-Coop;30.13;31.57;1.44;False;+1;False
18;14;male;3;Halb-Coop;31.57;33.39;1.82;False;+1;False
19;14;male;3;Halb-Coop;33.39;34.73;1.34;False;+1;False
20;14;male;3;Halb-Coop;34.73;36.03;1.30;False;+1;False
21;14;male;3;Halb-Coop;36.03;37.13;1.10;False;+1;False
22;14;male;3;Halb-Coop;37.13;38.90;1.77;False;+1;False
23;14;male;3;Halb-Coop;38.90;40.37;1.47;False;+1;False
24;14;male;3;Halb-Coop;40.37;42.07;1.69;False;+1;False
25;14;male;3;Halb-Coop;42.07;43.38;1.32;False;+1;False
26;14;male;3;Halb-Coop;43.38;44.50;1.12;False;+1;False
27;14;male;3;Halb-Coop;44.50;46.08;1.58;False;+1;False
28;14;male;3;Halb-Coop;46.08;47.59;1.51;False;+1;False
29;14;male;3;Halb-Coop;47.59;48.82;1.23;False;+1;False
30;14;male;3;Halb-Coop;48.82;51.95;3.13;False;+1;False
31;14;male;3;Halb-Coop;51.95;53.73;1.78;False;+1;False
32;14;male;3;Halb-Coop;53.73;55.34;1.60;False;+1;False
33;14;male;3;Halb-Coop;55.34;56.95;1.62;False;+1;False
34;14;male;3;Halb-Coop;56.95;58.45;1.50;False;+1;False
35;14;male;3;Halb-Coop;58.45;59.86;1.40;False;+1;False
36;14;male;3;Halb-Coop;59.86;61.57;1.71;False;+1;False
37;14;male;3;Halb-Coop;61.57;65.27;3.70;False;+1;False
38;14;male;3;Halb-Coop;65.27;66.71;1.44;False;+1;False
39;14;male;3;Halb-Coop;66.71;68.15;1.44;False;+1;False
40;14;male;3;Halb-Coop;68.15;69.83;1.69;False;+1;False
41;14;male;3;Halb-Coop;69.83;71.79;1.96;False;+1;False
42;14;male;3;Halb-Coop;71.79;73.75;1.95;False;+1;False
43;14;male;3;Halb-Coop;73.75;75.11;1.37;False;+1;False
44;14;male;3;Halb-Coop;75.11;76.25;1.13;False;+1;False
45;14;male;3;Halb-Coop;76.25;77.37;1.12;False;0;False
46;14;male;3;Halb-Coop;77.37;79.11;1.74;False;+1;False
47;14;male;3;Halb-Coop;79.11;80.86;1.75;False;+1;False
48;14;male;3;Halb-Coop;80.86;82.27;1.41;False;+1;False
49;14;male;3;Halb-Coop;82.27;84.08;1.82;False;+1;False
50;14;male;3;Halb-Coop;84.08;85.05;0.97;False;+1;False
51;14;male;3;Halb-Coop;85.05;86.44;1.39;False;+1;False
52;14;male;3;Halb-Coop;86.44;87.67;1.22;False;+1;False
53;14;male;3;Halb-Coop;87.67;91.24;3.57;False;+1;False
54;14;male;3;Halb-Coop;91.24;94.45;3.22;True;+1;False
55;14;male;3;Halb-Coop;94.45;96.42;1.96;True;+1;False
56;14;male;3;Halb-Coop;96.42;98.69;2.27;False;+1;False
57;14;male;3;Halb-Coop;98.69;100.81;2.12;False;+1;False
58;14;male;3;Halb-Coop;100.81;101.98;1.17;False;+1;False
59;14;male;3;Halb-Coop;101.98;103.07;1.09;False;+1;False
60;14;male;3;Halb-Coop;103.07;105.17;2.10;False;+1;False
61;14;male;3;Halb-Coop;105.17;106.75;1.58;False;+1;False
62;14;male;3;Halb-Coop;106.75;109.04;2.29;False;+1;False
63;14;male;3;Halb-Coop;109.04;110.10;1.06;False;+1;False
64;14;male;3;Halb-Coop;110.10;113.83;3.72;True;+1;False
65;14;male;3;Halb-Coop;113.83;115.79;1.97;True;+1;False
66;14;male;3;Halb-Coop;115.79;117.02;1.23;False;+1;False
67;14;male;3;Halb-Coop;117.02;119.19;2.17;False;+1;False
