Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;18;male;1;Versus;0,01;1,59;1,58;True;+1;False
1;18;male;1;Versus;1,59;3,23;1,65;True;+1;False
2;18;male;1;Versus;3,23;5,55;2,31;False;+1;False
3;18;male;1;Versus;5,55;6,81;1,26;False;+1;False
4;18;male;1;Versus;6,81;7,89;1,08;False;+1;False
5;18;male;1;Versus;7,89;9,31;1,42;False;+1;False
6;18;male;1;Versus;9,31;10,55;1,24;False;+1;False
7;18;male;1;Versus;10,55;14,14;3,60;True;+1;False
8;18;male;1;Versus;14,14;15,40;1,26;True;+1;False
9;18;male;1;Versus;15,40;16,50;1,10;False;+1;False
10;18;male;1;Versus;16,50;18,34;1,84;False;+1;False
11;18;male;1;Versus;18,34;20,30;1,97;False;+1;False
12;18;male;1;Versus;20,30;21,51;1,21;False;+1;False
13;18;male;1;Versus;21,51;22,61;1,10;False;+1;False
14;18;male;1;Versus;22,61;24,68;2,07;False;+1;False
15;18;male;1;Versus;24,68;25,66;0,98;False;+1;False
16;18;male;1;Versus;25,66;27,71;2,04;False;+1;False
17;18;male;1;Versus;27,71;30,68;2,97;True;+1;False
18;18;male;1;Versus;30,68;31,72;1,04;False;-1;False
19;18;male;1;Versus;31,72;32,75;1,04;True;+1;False
20;18;male;1;Versus;32,75;34,31;1,56;True;+1;False
21;18;male;1;Versus;34,31;35,47;1,16;True;+1;False
22;18;male;1;Versus;35,47;36,83;1,36;True;+1;False
23;18;male;1;Versus;36,83;38,41;1,58;True;+1;False
24;18;male;1;Versus;38,41;39,98;1,57;True;+1;False
25;18;male;1;Versus;39,98;41,38;1,40;True;+1;False
26;18;male;1;Versus;41,38;42,88;1,51;True;+1;False
27;18;male;1;Versus;42,88;44,03;1,15;True;+1;False
28;18;male;1;Versus;44,03;45,41;1,38;True;+1;False
29;18;male;1;Versus;45,41;46,70;1,29;True;+1;False
30;18;male;1;Versus;46,70;47,95;1,25;True;+1;False
31;18;male;1;Versus;47,95;49,13;1,18;True;+1;False
32;18;male;1;Versus;49,13;50,40;1,28;True;+1;False
33;18;male;1;Versus;50,40;52,32;1,92;True;+1;False
34;18;male;1;Versus;52,32;53,22;0,90;True;+1;False
35;18;male;1;Versus;53,22;54,17;0,95;True;+1;False
36;18;male;1;Versus;54,17;55,12;0,95;True;+1;False
37;18;male;1;Versus;55,12;56,43;1,31;True;+1;False
38;18;male;1;Versus;56,43;57,50;1,07;True;+1;False
39;18;male;1;Versus;57,50;59,41;1,91;True;-1;False
40;18;male;1;Versus;59,41;61,02;1,61;True;+1;False
41;18;male;1;Versus;61,02;62,66;1,64;True;+1;False
42;18;male;1;Versus;62,66;64,17;1,51;True;+1;False
43;18;male;1;Versus;64,17;66,40;2,23;True;+1;False
44;18;male;1;Versus;66,40;67,36;0,96;True;+1;False
45;18;male;1;Versus;67,36;68,78;1,42;True;+1;False
46;18;male;1;Versus;68,78;71,06;2,28;True;-1;False
47;18;male;1;Versus;71,06;73,67;2,62;True;+1;False
48;18;male;1;Versus;73,67;75,86;2,19;True;+1;False
49;18;male;1;Versus;75,86;78,15;2,29;True;-1;False
50;18;male;1;Versus;78,15;80,12;1,97;True;+1;False
51;18;male;1;Versus;80,12;81,12;1,00;True;+1;False
52;18;male;1;Versus;81,12;82,56;1,44;True;+1;False
53;18;male;1;Versus;82,56;83,97;1,40;True;+1;False
54;18;male;1;Versus;83,97;85,86;1,89;True;+1;False
55;18;male;1;Versus;85,86;86,96;1,10;True;+1;False
56;18;male;1;Versus;86,96;88,32;1,36;True;+1;False
57;18;male;1;Versus;88,32;90,07;1,75;True;+1;False
58;18;male;1;Versus;90,07;92,24;2,18;True;+1;False
59;18;male;1;Versus;92,24;94,92;2,68;True;+1;False
60;18;male;1;Versus;94,92;96,15;1,23;True;+1;False
61;18;male;1;Versus;96,15;97,62;1,47;True;+1;False
62;18;male;1;Versus;97,62;99,91;2,29;True;-1;False
63;18;male;1;Versus;99,91;101,98;2,07;True;-1;False
64;18;male;1;Versus;101,98;103,80;1,82;True;+1;False
65;18;male;1;Versus;103,80;105,06;1,26;True;+1;False
66;18;male;1;Versus;105,06;106,13;1,07;True;+1;False
67;18;male;1;Versus;106,13;107,53;1,40;True;+1;False
68;18;male;1;Versus;107,53;108,81;1,28;True;+1;False
69;18;male;1;Versus;108,81;109,96;1,15;True;+1;False
70;18;male;1;Versus;109,96;110,98;1,02;True;+1;False
71;18;male;1;Versus;110,98;112,45;1,48;True;+1;False
72;18;male;1;Versus;112,45;114,34;1,89;True;+1;False
73;18;male;1;Versus;114,34;116,46;2,12;True;+1;False
74;18;male;1;Versus;116,46;117,87;1,41;True;+1;False
75;18;male;1;Versus;117,87;119,15;1,28;True;+1;False
