Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;8;male;3;Versus;0,00;1,97;1,96;True;+1;False
1;8;male;3;Versus;1,97;5,14;3,17;True;+1;False
2;8;male;3;Versus;5,14;6,46;1,32;False;+1;False
3;8;male;3;Versus;6,46;7,86;1,40;False;+1;False
4;8;male;3;Versus;7,86;9,57;1,71;False;+1;False
5;8;male;3;Versus;9,57;13,36;3,79;False;+1;False
6;8;male;3;Versus;13,36;15,11;1,76;True;+1;False
7;8;male;3;Versus;15,11;16,89;1,78;False;+1;False
8;8;male;3;Versus;16,89;18,10;1,20;False;+1;False
9;8;male;3;Versus;18,10;19,48;1,38;False;+1;False
10;8;male;3;Versus;19,48;20,96;1,49;False;+1;False
11;8;male;3;Versus;20,96;22,16;1,20;False;+1;False
12;8;male;3;Versus;22,16;23,34;1,18;False;+1;False
13;8;male;3;Versus;23,34;24,87;1,52;False;+1;False
14;8;male;3;Versus;24,87;26,47;1,60;False;+1;False
15;8;male;3;Versus;26,47;28,01;1,54;False;+1;False
16;8;male;3;Versus;28,01;30,05;2,04;False;+1;False
17;8;male;3;Versus;30,05;34,09;4,04;True;+1;False
18;8;male;3;Versus;34,09;36,03;1,94;True;+1;False
19;8;male;3;Versus;36,03;37,34;1,31;True;+1;False
20;8;male;3;Versus;37,34;39,00;1,66;False;+1;False
21;8;male;3;Versus;39,00;40,06;1,06;False;+1;False
22;8;male;3;Versus;40,06;42,31;2,25;False;+1;False
23;8;male;3;Versus;42,31;43,75;1,44;False;+1;False
24;8;male;3;Versus;43,75;45,10;1,34;False;+1;False
25;8;male;3;Versus;45,10;46,35;1,26;False;+1;False
26;8;male;3;Versus;46,35;47,52;1,16;False;+1;False
27;8;male;3;Versus;47,52;49,60;2,08;False;+1;False
28;8;male;3;Versus;49,60;50,83;1,23;False;+1;False
29;8;male;3;Versus;50,83;52,22;1,39;False;+1;False
30;8;male;3;Versus;52,22;54,78;2,55;False;+1;False
31;8;male;3;Versus;54,78;56,08;1,30;False;+1;False
32;8;male;3;Versus;56,08;58,02;1,94;False;+1;False
33;8;male;3;Versus;58,02;59,44;1,42;False;+1;False
34;8;male;3;Versus;59,44;61,39;1,95;False;+1;False
35;8;male;3;Versus;61,39;62,66;1,27;False;+1;False
36;8;male;3;Versus;62,66;64,41;1,75;False;+1;False
37;8;male;3;Versus;64,41;66,05;1,64;False;+1;False
38;8;male;3;Versus;66,05;67,26;1,21;False;+1;False
39;8;male;3;Versus;67,26;68,83;1,57;False;+1;False
40;8;male;3;Versus;68,83;70,43;1,60;False;+1;False
41;8;male;3;Versus;70,43;71,83;1,40;False;+1;False
42;8;male;3;Versus;71,83;73,23;1,40;False;+1;False
43;8;male;3;Versus;73,23;74,63;1,40;False;+1;False
44;8;male;3;Versus;74,63;75,70;1,08;False;+1;False
45;8;male;3;Versus;75,70;78,99;3,29;False;+1;False
46;8;male;3;Versus;78,99;80,29;1,29;False;+1;False
47;8;male;3;Versus;80,29;81,88;1,60;False;+1;False
48;8;male;3;Versus;81,88;84,59;2,71;False;+1;False
49;8;male;3;Versus;84,59;87,04;2,45;True;+1;False
50;8;male;3;Versus;87,04;87,98;0,94;False;+1;False
51;8;male;3;Versus;87,98;89,32;1,34;False;+1;False
52;8;male;3;Versus;89,32;91,83;2,51;False;+1;False
53;8;male;3;Versus;91,83;94,63;2,79;True;+1;False
54;8;male;3;Versus;94,63;96,02;1,39;True;+1;False
55;8;male;3;Versus;96,02;97,70;1,69;True;+1;False
56;8;male;3;Versus;97,70;98,84;1,14;False;+1;False
57;8;male;3;Versus;98,84;101,16;2,32;False;+1;False
58;8;male;3;Versus;101,16;102,25;1,09;False;+1;False
59;8;male;3;Versus;102,25;103,36;1,11;False;+1;False
60;8;male;3;Versus;103,36;105,42;2,06;False;+1;False
61;8;male;3;Versus;105,42;107,67;2,25;True;+1;False
62;8;male;3;Versus;107,67;109,36;1,69;True;+1;False
63;8;male;3;Versus;109,36;110,63;1,27;True;+1;False
64;8;male;3;Versus;110,63;113,11;2,48;True;+1;False
65;8;male;3;Versus;113,11;114,80;1,69;True;+1;False
66;8;male;3;Versus;114,80;115,81;1,02;False;+1;False
67;8;male;3;Versus;115,81;117,49;1,68;False;+1;False
68;8;male;3;Versus;117,49;118,67;1,18;False;+1;False
