Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;8;male;1;Halb-Coop;0,00;2,03;2,03;False;+1;False
1;8;male;1;Halb-Coop;2,03;4,25;2,22;False;+1;False
2;8;male;1;Halb-Coop;4,25;6,88;2,62;False;+1;False
3;8;male;1;Halb-Coop;6,88;8,46;1,58;False;+1;False
4;8;male;1;Halb-Coop;8,46;9,74;1,29;False;+1;False
5;8;male;1;Halb-Coop;9,74;10,78;1,04;False;+1;False
6;8;male;1;Halb-Coop;10,78;11,73;0,95;False;+1;False
7;8;male;1;Halb-Coop;11,73;17,41;5,69;False;+1;False
8;8;male;1;Halb-Coop;17,41;19,61;2,20;True;+1;False
9;8;male;1;Halb-Coop;19,61;21,00;1,39;False;+1;False
10;8;male;1;Halb-Coop;21,00;23,94;2,94;False;+1;False
11;8;male;1;Halb-Coop;23,94;26,19;2,25;False;+1;False
12;8;male;1;Halb-Coop;26,19;27,39;1,20;False;+1;False
13;8;male;1;Halb-Coop;27,39;28,36;0,97;False;+1;False
14;8;male;1;Halb-Coop;28,36;30,01;1,65;False;+1;False
15;8;male;1;Halb-Coop;30,01;31,10;1,10;False;+1;False
16;8;male;1;Halb-Coop;31,10;33,02;1,91;False;+1;False
17;8;male;1;Halb-Coop;33,02;35,84;2,82;False;+1;False
18;8;male;1;Halb-Coop;35,84;36,89;1,06;False;+1;False
19;8;male;1;Halb-Coop;36,89;37,89;0,99;False;-1;False
20;8;male;1;Halb-Coop;37,89;39,92;2,03;True;+1;False
21;8;male;1;Halb-Coop;39,92;41,44;1,52;True;+1;False
22;8;male;1;Halb-Coop;41,44;44,14;2,70;True;+1;False
23;8;male;1;Halb-Coop;44,14;46,52;2,38;True;+1;False
24;8;male;1;Halb-Coop;46,52;49,19;2,67;True;+1;False
25;8;male;1;Halb-Coop;49,19;50,90;1,72;True;+1;False
26;8;male;1;Halb-Coop;50,90;52,50;1,60;True;+1;False
27;8;male;1;Halb-Coop;52,50;54,05;1,56;True;+1;False
28;8;male;1;Halb-Coop;54,05;56,24;2,18;True;+1;False
29;8;male;1;Halb-Coop;56,24;57,62;1,38;True;+1;False
30;8;male;1;Halb-Coop;57,62;59,37;1,75;True;+1;False
31;8;male;1;Halb-Coop;59,37;60,64;1,27;True;+1;False
32;8;male;1;Halb-Coop;60,64;61,97;1,33;True;+1;False
33;8;male;1;Halb-Coop;61,97;64,05;2,07;True;+1;False
34;8;male;1;Halb-Coop;64,05;65,17;1,12;True;+1;False
35;8;male;1;Halb-Coop;65,17;66,23;1,07;True;+1;False
36;8;male;1;Halb-Coop;66,23;67,47;1,24;True;+1;False
37;8;male;1;Halb-Coop;67,47;68,94;1,47;True;+1;False
38;8;male;1;Halb-Coop;68,94;69,83;0,89;True;+1;False
39;8;male;1;Halb-Coop;69,83;72,56;2,73;True;+1;False
40;8;male;1;Halb-Coop;72,56;74,18;1,62;True;+1;False
41;8;male;1;Halb-Coop;74,18;78,61;4,43;True;+1;False
42;8;male;1;Halb-Coop;78,61;80,02;1,41;True;+1;False
43;8;male;1;Halb-Coop;80,02;82,09;2,06;True;+1;False
44;8;male;1;Halb-Coop;82,09;82,95;0,86;True;+1;False
45;8;male;1;Halb-Coop;82,95;84,95;2,00;True;+1;False
46;8;male;1;Halb-Coop;84,95;87,06;2,12;True;+1;False
47;8;male;1;Halb-Coop;87,06;88,75;1,69;True;+1;False
48;8;male;1;Halb-Coop;88,75;91,15;2,40;True;+1;False
49;8;male;1;Halb-Coop;91,15;93,17;2,02;True;+1;False
50;8;male;1;Halb-Coop;93,17;94,84;1,68;True;+1;False
51;8;male;1;Halb-Coop;94,84;95,96;1,11;True;+1;False
52;8;male;1;Halb-Coop;95,96;98,15;2,20;True;+1;False
53;8;male;1;Halb-Coop;98,15;99,55;1,40;True;+1;False
54;8;male;1;Halb-Coop;99,55;104,23;4,68;True;+1;False
55;8;male;1;Halb-Coop;104,23;105,25;1,02;True;+1;False
56;8;male;1;Halb-Coop;105,25;107,69;2,44;True;+1;False
57;8;male;1;Halb-Coop;107,69;109,46;1,77;True;+1;False
58;8;male;1;Halb-Coop;109,46;111,47;2,01;True;+1;False
59;8;male;1;Halb-Coop;111,47;113,55;2,08;True;+1;False
60;8;male;1;Halb-Coop;113,55;115,10;1,54;True;+1;False
61;8;male;1;Halb-Coop;115,10;116,68;1,58;True;+1;False
62;8;male;1;Halb-Coop;116,68;119,02;2,34;True;0;False
