Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;20;female;2;Halb-Coop;0,05;4,09;4,05;True;+1;False
1;20;female;2;Halb-Coop;4,09;6,82;2,73;True;+1;False
2;20;female;2;Halb-Coop;6,82;9,29;2,47;True;+1;False
3;20;female;2;Halb-Coop;9,29;11,45;2,16;False;+1;False
4;20;female;2;Halb-Coop;11,45;13,89;2,44;False;+1;False
5;20;female;2;Halb-Coop;13,89;17,30;3,41;True;+1;False
6;20;female;2;Halb-Coop;17,30;20,23;2,93;True;-1;False
7;20;female;2;Halb-Coop;20,23;23,81;3,58;True;-1;False
8;20;female;2;Halb-Coop;23,81;25,90;2,08;True;+1;False
9;20;female;2;Halb-Coop;25,90;28,05;2,16;True;+1;False
10;20;female;2;Halb-Coop;28,05;30,36;2,31;True;+1;False
11;20;female;2;Halb-Coop;30,36;32,16;1,80;True;+1;False
12;20;female;2;Halb-Coop;32,16;34,76;2,60;True;+1;False
13;20;female;2;Halb-Coop;34,76;36,89;2,13;True;+1;False
14;20;female;2;Halb-Coop;36,89;42,12;5,23;True;-1;False
15;20;female;2;Halb-Coop;42,12;44,06;1,94;True;+1;False
16;20;female;2;Halb-Coop;44,06;46,66;2,60;True;+1;False
17;20;female;2;Halb-Coop;46,66;50,24;3,58;True;+1;False
18;20;female;2;Halb-Coop;50,24;53,40;3,15;True;+1;False
19;20;female;2;Halb-Coop;53,40;55,00;1,60;True;+1;False
20;20;female;2;Halb-Coop;55,00;57,64;2,64;True;+1;False
21;20;female;2;Halb-Coop;57,64;59,98;2,34;True;+1;False
22;20;female;2;Halb-Coop;59,98;62,90;2,92;True;+1;False
23;20;female;2;Halb-Coop;62,90;64,94;2,04;True;+1;False
24;20;female;2;Halb-Coop;64,94;66,53;1,59;True;+1;False
25;20;female;2;Halb-Coop;66,53;68,47;1,94;True;+1;False
26;20;female;2;Halb-Coop;68,47;70,23;1,76;True;+1;False
27;20;female;2;Halb-Coop;70,23;71,96;1,73;True;+1;False
28;20;female;2;Halb-Coop;71,96;73,69;1,73;True;+1;False
29;20;female;2;Halb-Coop;73,69;75,93;2,24;True;+1;False
30;20;female;2;Halb-Coop;75,93;77,68;1,75;True;+1;False
31;20;female;2;Halb-Coop;77,68;79,19;1,51;True;+1;False
32;20;female;2;Halb-Coop;79,19;80,79;1,60;True;+1;False
33;20;female;2;Halb-Coop;80,79;82,73;1,94;True;+1;False
34;20;female;2;Halb-Coop;82,73;84,46;1,73;True;+1;False
35;20;female;2;Halb-Coop;84,46;85,77;1,31;True;+1;False
36;20;female;2;Halb-Coop;85,77;87,35;1,58;True;+1;False
37;20;female;2;Halb-Coop;87,35;89,51;2,15;True;+1;False
38;20;female;2;Halb-Coop;89,51;91,26;1,76;True;+1;False
39;20;female;2;Halb-Coop;91,26;93,62;2,35;True;+1;False
40;20;female;2;Halb-Coop;93,62;95,94;2,32;True;-1;False
41;20;female;2;Halb-Coop;95,94;99,25;3,31;True;+1;False
42;20;female;2;Halb-Coop;99,25;102,00;2,76;True;+1;False
43;20;female;2;Halb-Coop;102,00;103,45;1,44;True;+1;False
44;20;female;2;Halb-Coop;103,45;106,65;3,20;True;+1;False
45;20;female;2;Halb-Coop;106,65;108,55;1,90;True;+1;False
46;20;female;2;Halb-Coop;108,55;110,52;1,98;True;+1;False
47;20;female;2;Halb-Coop;110,52;111,96;1,43;True;+1;False
48;20;female;2;Halb-Coop;111,96;114,47;2,51;True;-1;False
49;20;female;2;Halb-Coop;114,47;117,61;3,14;True;0;False
50;20;female;2;Halb-Coop;117,61;119,44;1,84;True;+1;False
