Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;20;female;4;Versus;0,04;1,86;1,83;True;+1;False
1;20;female;4;Versus;1,86;3,09;1,22;True;+1;False
2;20;female;4;Versus;3,09;4,68;1,59;False;+1;False
3;20;female;4;Versus;4,68;10,70;6,02;True;-1;False
4;20;female;4;Versus;10,70;12,97;2,27;True;+1;False
5;20;female;4;Versus;12,97;15,08;2,11;True;+1;False
6;20;female;4;Versus;15,08;16,34;1,26;True;+1;False
7;20;female;4;Versus;16,34;17,97;1,63;True;+1;False
8;20;female;4;Versus;17,97;20,34;2,37;True;+1;False
9;20;female;4;Versus;20,34;21,62;1,28;True;+1;False
10;20;female;4;Versus;21,62;23,12;1,50;True;+1;False
11;20;female;4;Versus;23,12;24,91;1,79;True;0;False
12;20;female;4;Versus;24,91;26,49;1,59;True;+1;False
13;20;female;4;Versus;26,49;28,31;1,82;True;+1;False
14;20;female;4;Versus;28,31;30,03;1,71;True;+1;False
15;20;female;4;Versus;30,03;31,90;1,88;True;+1;False
16;20;female;4;Versus;31,90;33,57;1,66;True;+1;False
17;20;female;4;Versus;33,57;37,04;3,48;True;+1;False
18;20;female;4;Versus;37,04;38,28;1,24;True;+1;False
19;20;female;4;Versus;38,28;39,65;1,37;True;+1;False
20;20;female;4;Versus;39,65;41,22;1,57;True;+1;False
21;20;female;4;Versus;41,22;43,17;1,95;True;-1;False
22;20;female;4;Versus;43,17;45,58;2,41;True;-1;False
23;20;female;4;Versus;45,58;48,09;2,52;True;+1;False
24;20;female;4;Versus;48,09;51,07;2,98;True;0;False
25;20;female;4;Versus;51,07;53,39;2,32;True;+1;False
26;20;female;4;Versus;53,39;56,51;3,12;True;+1;False
27;20;female;4;Versus;56,51;58,31;1,79;True;+1;False
28;20;female;4;Versus;58,31;59,77;1,47;True;+1;False
29;20;female;4;Versus;59,77;62,44;2,67;True;+1;False
30;20;female;4;Versus;62,44;65,02;2,58;True;+1;False
31;20;female;4;Versus;65,02;66,75;1,74;True;+1;False
32;20;female;4;Versus;66,75;69,62;2,87;True;+1;False
33;20;female;4;Versus;69,62;72,43;2,81;True;-1;False
34;20;female;4;Versus;72,43;74,70;2,27;True;+1;False
35;20;female;4;Versus;74,70;77,53;2,84;True;+1;False
36;20;female;4;Versus;77,53;81,48;3,95;True;+1;False
37;20;female;4;Versus;81,48;83,63;2,14;True;+1;False
38;20;female;4;Versus;83,63;85,69;2,06;True;+1;False
39;20;female;4;Versus;85,69;87,37;1,69;True;+1;False
40;20;female;4;Versus;87,37;89,01;1,63;True;+1;False
41;20;female;4;Versus;89,01;90,51;1,51;True;+1;False
42;20;female;4;Versus;90,51;91,82;1,30;True;+1;False
43;20;female;4;Versus;91,82;93,53;1,71;True;+1;False
44;20;female;4;Versus;93,53;95,77;2,25;True;+1;False
45;20;female;4;Versus;95,77;98,43;2,65;True;-1;False
46;20;female;4;Versus;98,43;101,59;3,16;True;+1;False
47;20;female;4;Versus;101,59;102,93;1,34;True;+1;False
48;20;female;4;Versus;102,93;105,08;2,15;True;+1;False
49;20;female;4;Versus;105,08;107,23;2,15;True;+1;False
50;20;female;4;Versus;107,23;109,09;1,86;True;+1;False
51;20;female;4;Versus;109,09;110,79;1,70;True;+1;False
52;20;female;4;Versus;110,79;112,53;1,74;True;+1;False
53;20;female;4;Versus;112,53;114,19;1,66;True;+1;False
54;20;female;4;Versus;114,19;116,65;2,46;True;+1;False
55;20;female;4;Versus;116,65;118,37;1,71;True;+1;False
