Task ID;Participant ID;Gender;Turn;Modus;TimestampStart;TimestampEnd;Duration;Behind;Point;Supervisor
0;16;male;1;Versus;0,00;2,16;2,16;True;+1;False
1;16;male;1;Versus;2,16;3,74;1,58;True;+1;False
2;16;male;1;Versus;3,74;7,61;3,88;True;-1;False
3;16;male;1;Versus;7,61;10,51;2,90;True;+1;False
4;16;male;1;Versus;10,51;11,70;1,19;True;+1;False
5;16;male;1;Versus;11,70;12,96;1,25;True;+1;False
6;16;male;1;Versus;12,96;14,09;1,13;True;+1;False
7;16;male;1;Versus;14,09;16,61;2,51;True;+1;False
8;16;male;1;Versus;16,61;18,19;1,59;True;+1;False
9;16;male;1;Versus;18,19;20,39;2,19;True;+1;False
10;16;male;1;Versus;20,39;24,48;4,10;True;+1;False
11;16;male;1;Versus;24,48;26,07;1,59;True;+1;False
12;16;male;1;Versus;26,07;27,12;1,04;True;+1;False
13;16;male;1;Versus;27,12;28,34;1,22;True;+1;False
14;16;male;1;Versus;28,34;29,74;1,40;True;+1;False
15;16;male;1;Versus;29,74;30,72;0,99;True;+1;False
16;16;male;1;Versus;30,72;32,71;1,99;True;+1;False
17;16;male;1;Versus;32,71;35,53;2,81;True;+1;False
18;16;male;1;Versus;35,53;36,58;1,06;True;+1;False
19;16;male;1;Versus;36,58;37,66;1,08;True;+1;False
20;16;male;1;Versus;37,66;39,04;1,38;True;+1;False
21;16;male;1;Versus;39,04;40,30;1,25;True;+1;False
22;16;male;1;Versus;40,30;42,68;2,38;True;+1;False
23;16;male;1;Versus;42,68;44,61;1,94;True;+1;False
24;16;male;1;Versus;44,61;46,84;2,22;True;-1;False
25;16;male;1;Versus;46,84;48,52;1,68;True;+1;False
26;16;male;1;Versus;48,52;49,77;1,25;True;+1;False
27;16;male;1;Versus;49,77;50,79;1,03;True;+1;False
28;16;male;1;Versus;50,79;52,31;1,52;True;+1;False
29;16;male;1;Versus;52,31;53,53;1,22;True;+1;False
30;16;male;1;Versus;53,53;55,83;2,30;True;+1;False
31;16;male;1;Versus;55,83;56,78;0,95;True;+1;False
32;16;male;1;Versus;56,78;57,90;1,13;True;+1;False
33;16;male;1;Versus;57,90;59,55;1,64;True;+1;False
34;16;male;1;Versus;59,55;60,41;0,87;True;+1;False
35;16;male;1;Versus;60,41;61,68;1,26;True;+1;False
36;16;male;1;Versus;61,68;62,68;1,00;True;+1;False
37;16;male;1;Versus;62,68;64,63;1,95;True;+1;False
38;16;male;1;Versus;64,63;65,46;0,83;True;+1;False
39;16;male;1;Versus;65,46;67,21;1,74;True;+1;False
40;16;male;1;Versus;67,21;68,60;1,39;True;+1;False
41;16;male;1;Versus;68,60;70,81;2,21;True;+1;False
42;16;male;1;Versus;70,81;72,07;1,26;True;+1;False
43;16;male;1;Versus;72,07;73,64;1,56;True;+1;False
44;16;male;1;Versus;73,64;74,51;0,87;True;+1;False
45;16;male;1;Versus;74,51;75,96;1,45;True;+1;False
46;16;male;1;Versus;75,96;77,72;1,77;True;+1;False
47;16;male;1;Versus;77,72;79,48;1,76;True;+1;False
48;16;male;1;Versus;79,48;81,02;1,54;True;+1;False
49;16;male;1;Versus;81,02;82,97;1,94;True;+1;False
50;16;male;1;Versus;82,97;84,34;1,37;True;+1;False
51;16;male;1;Versus;84,34;85,42;1,08;True;+1;False
52;16;male;1;Versus;85,42;87,92;2,50;True;+1;False
53;16;male;1;Versus;87,92;89,00;1,08;True;+1;False
54;16;male;1;Versus;89,00;90,92;1,92;True;+1;False
55;16;male;1;Versus;90,92;91,93;1,00;True;+1;False
56;16;male;1;Versus;91,93;93,04;1,12;True;+1;False
57;16;male;1;Versus;93,04;94,83;1,78;True;+1;False
58;16;male;1;Versus;94,83;98,81;3,98;True;+1;False
59;16;male;1;Versus;98,81;100,08;1,27;True;+1;False
60;16;male;1;Versus;100,08;101,01;0,92;True;+1;False
61;16;male;1;Versus;101,01;102,54;1,54;True;+1;False
62;16;male;1;Versus;102,54;105,97;3,42;True;+1;False
63;16;male;1;Versus;105,97;109,47;3,50;True;+1;False
64;16;male;1;Versus;109,47;112,47;3,01;True;+1;False
65;16;male;1;Versus;112,47;113,49;1,02;True;+1;False
66;16;male;1;Versus;113,49;114,39;0,90;True;+1;False
67;16;male;1;Versus;114,39;115,86;1,47;True;+1;False
68;16;male;1;Versus;115,86;116,88;1,02;True;+1;False
69;16;male;1;Versus;116,88;118,48;1,60;True;+1;False
